feature;0
"Достоинства: Надежный корпус, довольно качественно сделан, хотя слот симкарты немного шатался. Отличный экран, все хорошо видно и приятный тач.Достаточно долго держит батарейку.NFCДовольно шустрый интерфейс, но там есть один момент, очень серьезный.. Недостатки: Очень громкий =) когда девушка смотрит видосы в инстаграмме постоянно приходиться просить сделать тише хДСамый большой недостаток это прошивка. Возможно это только на часте устройств, но из-за каких то проблем с системой иногда аппарат очень жестко зависает. Особенно при работе с камерой. Часто снимок просто не удается сделать потому что камера перестает реагировать на нажатия. Иногда из-за этого получаются просто адовые фотки.Не смотря на то что это Android One и с прошивкой должно быть все ок, в моем экземпляре (32гб) какие-то очень серьезные проблемы с управлением памятью. Думаю проблемы с фото связаны с этим.Воспроизводиться постоянно:1. берете нокию2. находите в гугл плее приложение которое заполняет оперативную память. (что-то вроде memory filler, memory allocator, fill RAM)3. В приложении будет кнопка ""заполнить всю память"" или что-то вроде full memory allocation. Если система работает корректно то когда памяти станет мало, она должна убить процесс приложения. Так и происходит на телеофнах которые я тестировал. (pixel2, blackview A20, huawei p9 lite, samsung s4 mini)4. После начала заполнения Нокиа начинает подвисать, а в конце просто намертво виснет, не отвечает ни на нажатия, ни на кнопку питания, даже на долгое нажатие. и через минуту ребутаетсяСоответственно примерно подобное происходит с камерой и другими требовательными к памяти приложениями. Но вроде не перезагружается. Комментарий: Телефон брал в официальном магазине NOKIA в россии в конце марта. Заказ №5025005 TA-1043Кароче искал телефон с хорошим софтом и nfc и камерой за приемлемую сумму. А получил ужасный софт который делают не юзабельной камеру, и иногда дико торозящий телефон. А ведь процессор внутири просто не должен лагать.Нокия меня расстроила невероятно. Я порекомендовал этот телефон а он оказался полной фигней.На официальном сайте много людей с подобной проблемой. Поддержка просто не ответила.Очень расстроен. Может с обновлением поправят (два месяцев кстати не обновлялся уже...) И может это только на части устройств проявляется.П.С. Если у вас такое поведение воспроизводится напишите плиз в ответе.. ";0
"Достоинства: Внешне очень нравится. Интерфейс удобен, даже расположение разблокировки отпечатком пальца расположено удобно. Недостатки: Где-то через полгода после покупки начал самопроизвольно перезагружаться, может сам сворачивать открытые приложения. Обновления не помогают. Все установленные приложения официальные, из Play Market. Сброс до заводских установок тоже не помог. Причем до заводских установок сбрасывала несколько раз, один раз даже вынужденно (начал перезагружаться и не загрузился до конца, принудительная перезагрузка не помогла). Относила по гарантии в сервис, но т.к. авторизованного сервисного центра Nokia у нас в городе нет (г. Саратов), то приняли по гарантии в магазине, где покупала смартфон. Месяц мне его проверяли, в итоге вынесли вердикт: ""дефектов не обнаружено"". После гарантийного ""ремонта"" также перезагружается по несколько раз в день. Смартфон не роняла, обращалась аккуратно, вода на него не попадала.. ";0
"Достоинства: Телефон, как телефон, голый Android, нет лишнего.Наличие NFC.. Недостатки: Частые подвисания.Плохая камера.Время работы.Пропадает связь.. Комментарий: К таким отзывам меня побудило написать опыт использования этого устройства.Выбор пал на Nokia в надежде, что качество будет соответствовать бренду и ""первый"" выход на рынок требует ответственного подхода.Сменил я свой Зенфон1, который послужил мне верой и правдой, но батарея выработала свой ресурс, на этот ""дивный девайс"".Что не понравилось сразу и бросалось в глаза, открытие приложение камеры приводило к задержкам и существенным, качество съемки не очень, наличие артефактов...Но в целом работой и временем был удовлетворен, подумав, что все же фотографии не главное в телефоне, да и он все же бюджетный.Первые полгода, телефон не вызывал во мне особых отрицательных эмоций, но потом начались частые подвисания, пропадала мобильная сеть . Открытие камеры могло длиться минуту, что конечно не допустимо. В нужный момент, как всегда, ему становилось плохо. То отсутствовала связь, то приложение открывалось непозволительно долго. Время автономной работы сократилось в два раза и теперь если хватит на пол дня это уже подарок.Сброс до заводских настроек вошел в привычку, но он то же не помогает. При этом если смотреть в режиме разработчика, CPU не утилизируется, памяти еще ~1 Гб свободно, место на диске более 40%, но телефон не может открыть контакты за 5 сек.Покупкой разочарован.Не рекламы ради: одновременно был куплен второй телефон Макс Про М1, он за год не деградировал ни разу, жаль сейчас не найдешь его для покупки, да и М2 отсутствует.. ";0
Достоинства: Алюминиевый корпус, прошивка Android One. Недостатки: Камера тормозит. Bluetooth сбивается, особенно, если телефон в кармане. Usb-C порт сломался через 3 месяца. Сканер отпечатков пальцев срабатывает 1 раз из 20. Одна из кнопок громкости через несколько месяцев начала хрустеть.. Комментарий: Отличные характеристики, неплохой дизайн, но абсолютно ужасное исполнение. Несмотря на видимое качество сборки, половина периферии либо тормозит, либо ломается. ;0
Достоинства: Отличный и красивый корпус (белый)За две недели на стекле не было ни одной царапинки, прям совсем.NFCГолый андроид с новейшими обновлениями. Недостатки: Неудобное расположение сканера отпечатка пальца.Не смог настроить разблокировку по Mi band 2. Отказывался устанавливать связь.5,5 дюймов после 5 оказалось для меня много. Телефон довольно широкий, но это уже субъективно.Телефон с памятью на 32 гб, а система занимает почти около 10. По сравнению со старым телефоном удивило.Камера (я о ПО) бывало зависала и иногда не делала фото. Приходилось ждать когда одублится телефон.. Комментарий: А ещё мне попался брак, о котором я уже читал на англоязычных и русскоязычных форумах. У меня на 3 день после покупки захрипел разговорный динамик. Было обидно, благо телефон приняли обратно.До этого пользовался Xiaomi Redmi 4 Prime. И кажется он работал более отзывчиво. Хотел сменить телефон только ради официального, обновленного андроида и NFC.. ;0
Достоинства: Алюминиевый корпус, строгие формы, красивый аппарат с какой стороны не глянь.Относительно чистый Андроид.Громкий динамик.Приём Wi-Fi лучше чем на ноутбуке ASUS.. Недостатки: Тупит приложение камеры. В целом качество фото не для 2018 года.При смене режима сети 2г/3г/4г пропадает связь на определенное время в помещении постоянно переключается ввиду чего поговорить с человеком - невозможно.. Комментарий: Покупал отцу, вспомнил о старый добрых Нокиа начала двух тысячных, но очень разочарован недостатками, телефон скорее всего сегодня-завтра пойду сдавать по гарантии. Накой нужен телефон с 4г, который при переключениях режима страшно тупит - непонятно?. ;0
"Достоинства: Корпус и правда красивый и прочный. Хороший экран. Прекрасное олеофобное покрытие.. Недостатки: А вот недостатков у модели тоже хватает. Например виснущая камера. ПОСТОЯННО виснущая. Особенно когда из мессенджеров хочешь что то быстро отправить, камера зависнет именно в этот момент. Сторонние приложения не помогают.Второй существенный недостаток - Bluetooth. Очень слабый приём. (кстати Wifi тоже слабоват). Блутуз наушники в метре через одежду уже не пробивают. И самое важное - bluethooth непроизвольно отключается. Тех поддержка предлагает погонять телефон ДЕНЬ-ДВА в безопасном режиме! А так же сбросить все мои соединения. Нет, спасибо.А ещё, хоть и любимый ""голый андроид"", но интерфейс умудряется время от времени микрофризить.. Комментарий: Вывод таков. Жалею что поторопился, ведь через месяц вышел отличный заменитель данного телефона. Надеюсь спихну кому это недоразумение за 2/3 цены.. ";0
Недостатки: Чуть больше месяца назад купил телефон nokia 6.1 2018. РСТ с гарантией.Вроде всем был доволен.Но заметил ряд проблем.1. Кнопки включения и регулировки громкости на разной высоте2. Лоток сим карты и карты памяти люфтит.3. В верхней части экрана есть засвет или пятно.Оно очень сильно мешает смотреть на экран.4. Телефон очень часто сильно зависает.Обновление и проверка антивирусом и чистка памяти не помогают.В итоге настроение испорчено. Телефон проблематичен в использовании.. Комментарий: Я обратился в единственный сервисный центр в Москве. В таком огромном городе только один сервис.И он в одном здании с пятерочке.Там мне сказали что инжинера по nokia у них нет.И что телефон надо на пол месяца оставить на диагностику...Я пол месяца без телефона не могу. Другого нет. Что делать? Покупать новый и этот сдавать в сервис и ждать?Написал письмо в support. Ответ был короткий и простой. Обращайтесь в сервис. Ускорить мы их не можем. Проблемы ваши.. ;0
Достоинства: Внешние динамики очень громкие, голый андроид.. Недостатки: Камера глючная, разговорные динамики полетели через месяц.. Комментарий: Камера виснет, через месяц разговорный динамик накрылся-собеселника почти не слышно. К покупке НЕ рекомендую.. ;0
"Достоинства: По части преимуществ можно выделить Always on display бесспорно крутая штука. Чисто субъективное мнение о дизайне, кто то жалуется, но как по мне он хорош, особенно бронзовые вставки на корпусе, это выглядит свежо и красиво особенно у черной расцветке.- Огромный плюс -это мини-джек вход под наушники, потому что современная истерия, в погоне за Яблоком, в попытке подражать ему, все убирают его, оставляя одну ""дырку"", предлагая докупить переходник под наушники.- Достаточно годные камеры для данного ценового сегмента, при хорошем освещении можно получиться крутую картинку, лучше чем у Honor 9- Хорошая максимальная яркость, на солнце экран хорошо виден, это прям годнота.. Недостатки: Из недостатков это убитые нервы от использования этого аппарата.Куплен он был где-то 21 апреля в одной Дальневосточной горе-сети магазинов техники. Прошло уже около 4х месяцев пользования данным аппаратом. Что я могу сказать? Аппарат, как был поганью, таким и остался.Примеры:1) В нём лагает камера, то есть при запуске она может рывками показывать изображение, тормозит всё. Далее, может случится так, что после нажима ""спуска затвора"" - сделать снимок, данная кнопка зависнет и станет не кликабельной и снимка не будет. Либо он сделает кадр, но нет тот что вам нужен и который был в кадре, а тот, что попался В МОМЕНТ ВКЛЮЧЕНИЯ камеры, именно в ту секунду. Я не знаю, как это работает, но факт присутствует. И всё это в 7 из 10 случаев.В первые дни получил сбой, что я не слышал звонящего и меня не слышали - гробовая тишина в трубке. Обновил, называется, приложение ""Телефон"" - базовое приложение для звонков. Благо после такого не было, видать выкатили обнову, пока он лежал в СЦ неделю.2) Связь. С интернетом и ловлей сетей тут тоже непонятная петрушка, я в этом не соображаю, по этому напишу, как рядовой пользователь - Instagram без VPN не работает, если вы подключены к Wi-Fi, с 4G ради бога. Whats App вроде пашет, но отправить что-либо без VPN вы не сможете при подключенном Wi-Fi, с 4G вроде всё путём. Благо Telegram стал работать без VPN при подключённом Wi-Fi, чудеса свершились. Далее самое смешное, обновление для телефона вы скачать так же не сможете через Wi-Fi потому что идёт блокировка, подрубаешь VPN, начинает что-то грузить... Но и тут не всё так радужно, бесплатные приложения VPN конкретно обрезают скорость передачи. до килобит и проще всё тянуть через 4G. Да и обновления тут дело не частое. С момента покупки (21 апреля) я увидел всего две обновы. Это апрельское, до Андроид Орео и где-то в начале июня. Всё, а сегодня уже 5 августа.. Комментарий: 3) Производительность. О, боги! Это самый поганый телефон из коробки, потому, что на нём тупит всё, ВСЁ, КАРЛ!!! В Instagram он может умереть секунд на 30-60 и более, при публикации сториз, он тупо виснит и становится вообще не ""юзабельным"", замечал, что происходит это при недостатки скорости интернета, то есть где-то, где хорошо ловит 4G проблем таких не припомню, тем не менее не комильфо. Такая же тема с зависаниями на достаточно долгое время происходит и в той же камере, в популярном приложении для фото HUJI. Он может зависнуть где угодно, а по итогу вылазит сообщение, что произошёл сбой в собственной системе. В СОБСТВЕННОЙ СИСТЕМЕ из за приложения, которое работает на допотопном китайце и телефоне 6 летней давности. Зависает в такой простой игрушке, как Nondtop Balls, либо тач-скрин вообще не реагирует, игра идёт, но на нажатия не реагирует. Этот прикол появился последние 2 недели.Да он лагает просто при пролистывании чего-либо4)Поддержка и стандартные приложения ""Звонилка"", ""Контакты"". В отзывах в Плей Маркете народ жалуется поголовно, то не работает, это не работает, телефон отказывается выполнят базовую функцию - Звонить. Это ужас, я просто не обновляю ничего, так как боюсь, что он окончательно ""гавкнет"". А нашей ""любимой"" Дальневосточной горе-сети магазинов попробуй докажи... Скажут - сдавайте в сервисный, а там паренёк потыкается в него немного митнут 10 и скажет - Всё работает и попробуй докажи, что ты не верблюд, ведь эти глюки по команде не проявятся.В комментариях на сайте этой горе-сети магазинов под этим телефоном, написали, что официально телефон вышел в международную продажу, то ли 24 июня, то ли июля, а купил я его в конце апреля и, что у меня какая-то китайская версия, которая некорректно работает в РФ. ";0
Недостатки: Цена слишком завышена, проблемы спустя год использования. Комментарий: Внешний вид классный, фото видео съемка тоже на уровне. Теперь минусы, телефону чуть больше года, батареи при активном пользовании хватает максимум на 3-4 часа, пользоваться на холоде практически невозможно (в конце мая отдыхал в г. Сочи и в один из дней поехали на красную поляну, на высшей точки было примерно 3, так телефоном можно было пользоваться минут 5 (с селфи палке) после чего ему по всей видимости становится очень холодно и он выключается, приходилось отогревать и все по-новому... Сейчас на улице примерно -5, и на улице пользоваться им еще проблемнее... Еще одна проблема возникла при записи с основной камеры, видео пишет, а вместо звука шипение... В общем своих денег не стоит 100�pro=Внешний вид. ;0
"Достоинства: Красивый, держит зарядку, сбалансированное электропотребления, все в железе работает.. Недостатки: Изнурительные танцы с бубном после Андроида начиная с первоначальной настройки, заканчивая всем остальным (музыка, книги, телефонная книга). Простой вещи, как отдельная громкость звонка будильника и то нет. Вечером ложась спать - ручками уменьшай громкость на 70%, а то утром инфаркт хватит.. Комментарий: Полный офис яблочников с многолетним стажем. За день общения, консультаций, личного участия музыку с ПК через iTunes так и не залили. В виде винегрета-это без проблем, а строго по исполнителям, альбомам, годам - фиг вам. В исходниках музыки все ОК, но ""яблоку"" виднее и переименовывает по своему разумению, как правило в неизвестных солдат. Самому ручками 15гиг музыки переименовывать после Тюнса как-то в облом. Телефонная книга с gmail.com тоже не сразу правильно встала.ОС телефона и софт заточены под выполнение строгих правил Apple. Это вам не вольное общение с Андроид. Смирно и в ногу. На кой ляд купил - жалею. Жил с Моторолой без проблем.... ";0
Достоинства: дизайн отличный ! Сказал бы даже шикарный, камера улучшена, но не сказал бы что у 5s хуже! Также эта модель айфона отлично подходит для игр, экран очень большой и по сравнению с 5 играть очень удобно, между пальцами остается большое расстояние, что делает прохождение игры удобнее и приятнее, но и на 5 пальцы друг другу никак не мешали ! Так что и тут 5 не уходит в минус. Недостатки: Большой экран ? Зачем ? Верните обратно 4 дюймовый экран ! Раз 100 уронил телефон из-за его большого дисплея. Комментарий: Вообщем, берем iPhone 5s gold 64gb LTE, и радуемся жизни, и играть удобно, и выглядит солидно мне кажется надо было написать отзыв про 5s. ;0
Достоинства: Процессор,четкий экран.. Недостатки: На 3 неделе пользования перестал включаться. Комментарий: Я для себя понял, что не стоит брать продукцию Apple. Купил эту ошибку природы за 54990 рублей, лучше бы купил Yota Phone.. ;0
Достоинства: Не смог оценить. Недостатки: Качество сборки. Комментарий: Приобрел данный девайс за 48т.р. в очень крупной розничной сети. Новый, в упаковке, пробил серийник. Все сходится. Аппарат новый, до меня не активировался. Открыл, включил, начал настраивать. Пока настраивал обнаружил, что глазок фронтальной камеры не попадает в вырез на дисплейном модуле. Иначе говоря смещен. Это явно либо халатность при сборке. Либо сильное воздействие вибрации на коробку при транспортировке. Хотя и в этом случае сказывается изначальное качество сборки телефона. Дальше обнаружил, что дисплейный модуль (морда телефона) люфтит при нажатии в левом верхнем углу и трещит. Занавес. Сдал обратно.. ;0
Достоинства: Дизайн, функциональность, наличие огромного количества приложений.. Недостатки: Цена. Не соответсвует она этому аппарату.Аккумулятор - это убожество. Разрядиться с 16% - это вообще легко. Ещё и Apple как назло в комплект включают 1АМП адаптер.Температурный диапазон эксплуатации - наглая ложь. Телефон может выключиться и при нуле градусов и при +7. И сиди грей его.И конечно убийственный корпус, который легко деформируется.. Комментарий: Попонтоваться можно взять. Но для делового человека, мне кажется, он вообще не пригоден. И цена. На такой телефон должна быть ниже минимум процентов на 30.. ;0
Достоинства: Симпатичный. Приятно лежит в руке.. Недостатки: Их, немеренно много! Всё описывать листа не хватит, но для меня основное и главное, теряется связь, а точнее её практически нет. И, что я только с ним не делал: перепрошивал, здавал в сервис (хватило связи на два дня), делал неоднократно сброс к заводским настройкам, БЕСПОЛЕЗНО!!! Покупал в магазине на три буквы, и этим всё сказано, они впаривают откровенный нелеквид!. Комментарий: ASUS, как телефон для меня закрыт, да и другим не советую мучится! Вот комп (10 лет), и ноутбук (6 лет), это другое дело. РАЗОЧАРОВАН!!!В течении трёх месяцев доводил телефон до рабочего состояния! После того ка я попытался его продать, но не устроила цена покупателя, с телефоном произошло чудо и он начал работать со всеми полпженные ему функциями! Мои мучения закончильсь! На сегоднешний день август 2018 года, его функционал вполне в рабочем состоянии, и меня не подводит! Но время идёт вперёд, и пришлось приобрести смартфон 2018 года!. ;0
Достоинства: Как бы сказать их мало. Недостатки: После 5 месяцев нагревается и жутко лагаета после года...Батарея просто шалит то 100% то 20 %. ;0
Достоинства: Не выявлено, т.к. постоянно перезагружался. Недостатки: При включении нашел WiFi и обновился. После этого бесконечная перезагрузка и оптимизация приложений.Сброс до заводского состояния не помогает.. Комментарий: Завести его не удалось, т.к. проще сдать обратно, чем смотреть на бесконечное зависание через 3 минуты после включения - перезагрузка - 15 минут оптимизация приложений. И так по кругу.. ;0
Достоинства: По сравнению с другими бюджетами, достоинств нет.. Недостатки: Не понравилось почти все, начиная с интерфейса. Постоянные лаги будильника из-за того что несинхронизируются часы на основной панели и на экране. Залипают клавиши при коротких тапах. Сам собой отключается экран при звонке и не включается когда звонок завершен. Приходится вынимать батарею.Короче кошмарный телефон.. ;0
"Достоинства: Внешни видСборка. Недостатки: ЦенаКамераЗвук динамикаСырое ПОСенсор. Комментарий: Достоинства:Внешни видСборкаНедостатки:ЦенаКамераЗвук динамикаСырое ПОСенсорКомментарий:По началу не радовали камера и динамик, смирился но затем начало глючить ПО (спасала перезагрузка), затем начал тупить сенсор, хотелось этот кусок стебануть об асфальт, но ему повезло и я это ""чудо"" продал.Совет: не покупайте это ""чудо"" даже с большой скидкой он этого не стоит. ";0
Достоинства: Работает.. Недостатки: Экран в описании IPS, но это точно не IPS, инвестирует очень сильно при измерении угла обзора, экран по видимости как и в предыдущей модели 451 TFT, что очень сильно разочаровало.. ;0
Достоинства: Нет. Комментарий: Был куплен смартфон 2 месяца назад.По началу всё было идеально,а сейчас.При включении был темный фон,а сейчас какой-то белый с черным.Меню стало каким-то бледным,и цвета полосками идут.В контактах какие-то полоски появились.Телефон сломался.Мне его купили на 2 года.А уже...всё...Новый покупать. ;0
"Достоинства: Цена, обертка. Недостатки: Жалею о выброшенных на ветер деньгах. Телефон как будто конструктор для ""Сделай сам"". Постоянно что-то отпадает, отвинчивается, перестает работать. У меня уже возник спортивный интерес когда же он уже совсем сломается и перестанет работать. Динамик меня вообще выматывает наглухо: он то громче, то тише. Отвратительно заряжается, медленно как улитка. Нестабильно работает, то день все ок, то вообще ничего включить невозможно. Вчера симка отошла от места, он вообще перестал видеть сеть. Поправил ее, снова включился. На днях просто сам отключился. Я подумал, что сел. Включил на зарядку, включил его, а у него заряда более половины. Короче, головоломка. Но пока пользуюсь, посмотрю, на сколько еще меня хватит.. Комментарий: Не советую покупать себе эту головную боль. ";0
